gcm,FAO,Country,C Model,0.5,1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5
CCSM4,351,China,NCARCSM1.4,1.1102718678122212,2.1340649869750346,2.4478690969565338,2.508977523631559,2.484156100346704,2.433550660792561,2.378297348062249,2.3253574879111913,2.2766227991964674,2.2322393941184826,2.1918094631396974,2.154815901864172,2.1207641310993846,2.0892224043397647,2.059826858083902,2.0322753158212743,2.006318378397165,1.9817506913489764,1.9584032472025052,1.9361368685611213,1.9148367852909107,1.894408157935646,1.874772397156963,1.8558641448151563,1.8376288019214306,1.8200205073168505,1.8030004872169838,1.7865357095485026,1.770597788520084,1.7551620944303563,1.7402070316309781,1.7257134541066073,1.7116641935390222,1.6980436791858393,1.6848376325871215,1.6720328231515131,1.6596168731784637,1.6475781029376613,1.6359054081272213,1.6245881634321995,1.6136161470566432,1.6029794820493073,1.592668591021064,1.5826741614903272,1.5729871196166552,1.563598610511294,1.554499983664459,1.5456827823158268,1.5371387358286788,1.5288597543186315,1.5208379249428525,1.5130655093813947,1.5055349421438147,1.4982388294167006,1.4911699482334517,1.4843212458008295,1.4776858388590477,1.4712570129857225,1.4650282217805948,1.458993085888708,1.453145391835974,1.4474790906633541,1.4419882963556265,1.436667284067495,1.431510488155119,1.4265125000247443,1.4216680658125664,1.4169720839115068,1.4124196023613724,1.40800581611913,1.4037260642259135,1.3995758268868448,1.3955507224791788,1.3916465045033333,1.3878590584906674,1.3841843988804057,1.3806186658778634,1.3771581223043818,1.373799150448833,1.3705382489294973,1.3673720295741676,1.3642972143255403,1.3613106321780806,1.3584092161518644,1.3555900003081252,1.3528501168106541,1.3501867930365492,1.3475973487393234,1.3450791932668162,1.342629822835977,1.340246817866123,1.3379278403719015,1.335670631417027,1.3334730086290913,1.3313328637762352,1.3292481604054915,1.3272169315428528,1.3252372774547736,1.3233073634706907,1.321425417865982,1.3195897298046904
CCSM4,351,China,HadGEM2-ES,1.111187345715264,2.1415696817045027,2.4665635073293255,2.5415706874316704,2.531892213955943,2.4966329651180748,2.4562351999130425,2.4172290563004544,2.3812654225461447,2.348383140798912,2.318167920680402,2.2901455384743805,2.263900983851282,2.2391026894066868,2.215496398852933,2.192891382427201,2.171146548867648,2.15015860893869,2.129852602226283,2.11017453014917,2.0910857135076517,2.072558512525175,2.0545731052207485,2.037115080427099,2.020173654314124,2.0037403620234167,1.987808109835697,1.9723704997018596,1.9574213584630682,1.9429544199371263,1.9289631202843174,1.9154404764965294,1.9023790251124981,1.889770803841672,1.8776073630615928,1.8658797974345522,1.8545787903976885,1.8436946661937113,1.8332174455639973,1.8231369023279544,1.813442618903765,1.8041240394493414,1.7951705197671017,1.7865713734595707,1.7783159140738547,1.7703934931539416,1.7627935342476022,1.7555055630026755,1.7485192335456612,1.7418243513715823,1.735410892993786,1.729269022610394,1.7233891060435662,1.7177617222014567,1.7123776723024358,1.7072279870883023,1.7023039322389344,1.6975970121857646,1.6930989725063106,1.6888018010670227,1.6846977280672661,1.6807792251234601,1.6770390035194302,1.6734700117368595,1.6700654323684492,1.6668186785059775,1.6637233896858716,1.6607734274661312,1.657962870700431,1.655286010567971,1.6527373454109877,1.650311575425903,1.6480035972486236,1.6458084984696677,1.6437215521103488,1.6417382110873369,1.6398541026893407,1.6380650230864657,1.6363669318899794,1.6347559467776378,1.6332283381974806,1.6317805241609553,1.6304090651344418,1.6291106590366395,1.627882136347887,1.6267204553361667,1.625622697403526,1.6245860625555988,1.6236078649960815,1.6226855288472788,1.621816583997166,1.6209986620728312,1.6202294925397018,1.619506898925507,1.618828795167566,1.6181931820817053,1.6175981439508083,1.617041845230818,1.616522527371805,1.616038505751594,1.6155881667192797
CCSM4,351,China,MPI-ESM,1.1149052697046473,2.1621181414577455,2.5020823606230445,2.5850702066623663,2.576483221275077,2.5369419465898884,2.4885362587963082,2.4391965503483193,2.3916584632048865,2.3467599396490284,2.3046532852214305,2.265250245132413,2.2283849607574484,2.1938731790957537,2.161533334859466,2.131193644891308,2.102694094676416,2.075886582659271,2.0506344225977875,2.026811644201632,2.004302252621124,1.9829995043980806,1.9628052195767132,1.9436291357085977,1.9253883043506743,1.9080065287825678,1.8914138410092378,1.875546015909608,1.8603441203609228,1.845754095207423,1.8317263680101676,1.8182154945959632,1.8051798275116324,1.7925812095803642,1.7803846908491148,1.768558267307255,1.7570726398474232,1.7459009920278625,1.73501878528161,1.7244035703013956,1.7140348134087753,1.7038937367933047,1.6939631715805985,1.684227422757978,1.6746721450525626,1.6652842289196308,1.6560516958576934,1.646963602323039,1.6380099515685695,1.6291816127810879,1.620470246937223,1.6118682388412802,1.6033686348488003,1.5949650858167892,1.5866517948570078,1.5784234695010577,1.5702752779164322,1.5622028088406872,1.5542020349273293,1.5462692792207644,1.5384011845005479,1.5305946852556351,1.5228469820686714,1.5151555182081076,1.5075179582421863,1.4999321685043199,1.4923961992528294,1.4849082683814196,1.47746674654822,1.4700701436024268,1.4627170961974654,1.4554063564888928,1.4481367818238522,1.4409073253366258,1.4337170273718989,1.4265650076644996,1.41945045820955,1.412372636763357,1.4053308609200696,1.398324502713842,1.3913529837006549,1.3844157704777866,1.3775123706025514,1.3706423288752825,1.3638052239545075,1.3570006652750202,1.3502282902422003,1.3434877616780156,1.3367787654967325,1.3301010085896026,1.3234542169002734,1.3168381336738222,1.3102525178640532,1.3036971426848767,1.297171794292982,1.2906762705900543,1.2842103801338176,1.2777739411482087,1.271366780623769,1.2649887335001424,1.258639641923355
CCSM4,351,China,Bern3D-LPJ(ensemblemedian),1.1129128757843507,2.1519777990377356,2.4868820956239124,2.570865049944314,2.569066213858505,2.5409462566412726,2.5073380585288256,2.4750663902029264,2.445966708124289,2.4201718454541292,2.3972957978746687,2.3768486340322634,2.358372413529177,2.341477613427813,2.3258455134944938,2.3112201415063707,2.297398072709345,2.284218818172098,2.2715565502350934,2.2593132302518915,2.247412991542836,2.2357975841745823,2.224422697057135,2.2132549972383124,2.202269752461774,2.1914489267148323,2.1807796586234094,2.170253049264292,2.1598631996918516,2.1496064496951948,2.139480778449648,2.129485335175554,2.119620073979135,2.1098854719794575,2.100282313832131,2.090811529015122,2.08147407088436,2.0722708286508826,2.063202565169387,2.0542698748363564,2.0454731570356386,2.0368126014911176,2.028288182630281,2.019899660663169,2.0116465875645053,2.003528316535916,1.9955440138370406,1.9876926721243797,1.9799731246362469,1.9723840597213078,1.9649240353342698,1.9575914932221956,1.950384772603235,1.943302123201291,1.9363417175475854,1.9295016624970973,1.9227800099358212,1.9161747666759885,1.9096839035519937,1.90330536374113,1.8970370703411075,1.8908769332416768,1.8848228553307755,1.8788727380774786,1.8730244865342884,1.8672760138010143,1.8616252449914936,1.8560701207426724,1.8506086003039215,1.8452386642425418,1.8399583167988198,1.8347655879224838,1.8296585350195393,1.8246352444370038,1.8196938327103325,1.8148324475970254,1.8100492689174463,1.8053425092224475,1.8007104143057873,1.7961512635773853,1.7916633703126084,1.7872450817908037,1.7828947793357015,1.7786108782685615,1.774391827784496,1.770236110760892,1.7661422435063394,1.7621087754576845,1.7581342888316873,1.7542173982377403,1.750356750256807,1.7465510229918262,1.7427989255937515,1.73909919776748,1.73545060926096,1.7318519593409745,1.7283020762581993,1.7247998167042033,1.7213440652627519,1.7179337338571843,1.7145677611959667
CCSM4,351,China,Bern2.5D-LPJ,1.0965785442320166,2.0603707330007395,2.3231849855346063,2.3582123037263734,2.3294876000950637,2.290576055423134,2.256615638196774,2.2301070235050355,2.2099170937773827,2.1942625839251155,2.181584776079263,2.17072009208256,2.1608603740106607,2.1514688676420066,2.142202358500215,2.1328508040018934,2.123293734119661,2.113469825026931,2.103356063519515,2.0929536506323148,2.0822785545771643,2.0713552381236875,2.0602125391343487,2.048881004195416,2.037391198249919,2.025772666280421,2.014053327675282,2.002259155103943,1.990414038088064,1.9785397642582212,1.9666560735058563,1.9547807552702592,1.942929769349162,1.931117377459428,1.9193562773676835,1.907657734484231,1.8960317078586304,1.8844869688661754,1.8730312117568175,1.8616711558060812,1.850412639164301,1.839260704717166,1.8282196783940545,1.8172932404232107,1.806484490056195,1.7957960042822636,1.7852298910365765,1.7747878373802144,1.7644711530996742,1.7542808101411043,1.7442174782619086,1.7342815572507666,1.72447320603676,1.7147923689800944,1.7052387996104115,1.6958120820544267,1.6865116503723143,1.6773368060017386,1.6682867334899272,1.6593605146770873,1.6505571414791682,1.6418755274038863,1.6333145179212836,1.6248728997985944,1.6165494094986996,1.6083427407320787,1.6002515512436173,1.5922744689077215,1.5844100971985258,1.5766570200952175,1.5690138064771015,1.561479014057619,1.554051192901995,1.5467288885687465,1.5395106449116347,1.5323950065749756,1.5253805212122866,1.5184657414550777,1.5116492266564219,1.504929544431202,1.4983052720131675,1.4917749974466767,1.4853373206296685,1.4789908542224481,1.4727342244357473,1.466566071710067,1.4604850512972871,1.4544898337543175,1.4485791053577834,1.4427515684477399,1.4370059417077963,1.431340960388067,1.425755376477092,1.4202479588279195,1.4148174932433533,1.409462782524587,1.404182646487354,1.3989759219490239,1.39384146268994,1.3887781393918814,1.383784839556306
CCSM4,351,China,CLIMBER2-LPJ,1.1074479754450577,2.1153728722909597,2.408304261181006,2.448210126106936,2.403710217263458,2.3356861855841653,2.2655394818044856,2.2002810949673894,2.1417434713365027,2.0899537767316816,2.0443613656325574,2.0042776937943856,1.9690280901378914,1.9379988956994179,1.9106472912123724,1.8864984180913422,1.8651387051330373,1.8462085594350666,1.8293954798099057,1.8144278925580317,1.8010697427187425,1.7891157863594513,1.7783875063722134,1.7687295736163053,1.7600067817984124,1.7521013927456106,1.7449108368157165,1.7383457205225525,1.7323280999108233,1.726789983835186,1.7216720361658147,1.7169224501505207,1.7124959717979151,1.7083530522846164,1.7044591120996386,1.7007839019791366,1.6973009477059575,1.6939870675939694,1.690821952985184,1.687787803390465,1.68486900903044,1.6820518745061108,1.6793243781696878,1.6766759624931187,1.6740973513606034,1.671580390754855,1.6691179097773443,1.666703599349563,1.6643319062944661,1.661997940802038,1.659697395546749,1.6574264749532042,1.6551818333041428,1.6529605205564468,1.650759934879467,1.648577781058627,1.646412034019171,1.6442609068216527,1.642122822564886,1.6399963897050311,1.6378803803628115,1.6357737112458854,1.6336754268611782,1.6315846847335171,1.6295007423830912,1.627422945845503,1.6253507195457557,1.6232835573610138,1.6212210147280934,1.6191627016691572,1.6171082766253984,1.6150574410018101,1.6130099343381392,1.610965530031956,1.6089240315482238,1.6068852690585105,1.6048490964591529,1.6028153887245418,1.6007840395563213,1.5987549592945645,1.5967280730607167,1.5947033191056659,1.5926806473398272,1.5906600180242831,1.5886414006051433,1.586624772674656,1.5846101190452755,1.582597430923734,1.580586705174372,1.578577943661551,1.5765711526627273,1.5745663423443153,1.5725635262934308,1.570562721099673,1.5685639459812377,1.5665672224509046,1.5645725740172904,1.5625800259179357,1.5605896048804995,1.5586013389094084,1.5566152570949454
CCSM4,351,China,DCESS,1.1058932618705013,2.1117049175247864,2.413357282625721,2.473521243326048,2.4576791363820507,2.4232176504282834,2.3886736924473158,2.3589722288874495,2.334534976572621,2.3145005605007185,2.2978119437550686,2.283544241577369,2.2709716749533615,2.2595523905748505,2.248893355949112,2.2387155780264245,2.22882513090293,2.219090548936657,2.209425701953555,2.1997770179252965,2.190114033333279,2.180422448030924,2.17069904866832,2.160948019190236,2.1511782774233326,2.141401568495007,2.1316311148333607,2.12188067411147,2.1121638949871913,2.1024938891404936,2.0928829594143954,2.0833424396922497,2.0738826138919375,2.0645126901690367,2.0552408128744153,2.0460740995853404,2.037018694055602,2.028079828528934,2.0192618907713675,2.0105684925792513,2.002002537542746,1.9935662865882602,1.98526142036031,1.9770890978881026,1.9690500112549427,1.961144436179296,1.95337227854705,1.9457331170216472,1.9382262419143717,1.9308506905300968,1.9236052792208211,1.9164886323849857,1.9094992086488252,1.9026353244587761,1.8958951753036608,1.8892768547730296,1.8827783716447033,1.8763976651807743,1.8701326187977554,1.8639810722632364,1.857940832558827,1.8520096835371225,1.8461853944892863,1.8404657277294165,1.8348484452922167,1.8293313148317232,1.8239121148004562,1.81858863898144,1.8133587004379632,1.8082201349406979,1.8031708039251835,1.7982085970284922,1.7933314342483921,1.7885372677648916,1.7838240834594326,1.779189902164332,1.7746327806712292,1.7701508125248313,1.765742128625778,1.7614048976635817,1.7571373263992474,1.7529376598144657,1.7488041811433352,1.7447352118002524,1.7407291112169487,1.7367842765996058,1.7328991426166562,1.7290721810259781,1.7253019002501095,1.7215868449064198,1.7179255952992558,1.7143167668795887,1.7107590096776306,1.7072510077132184,1.703791478387877,1.7003791718627088,1.6970128704250238,1.6936913878471163,1.6904135687393855,1.687178287900555,1.683984449666646
CCSM4,351,China,GENIE(ensemblemedian),1.1044409661669137,2.0999102207633786,2.38435344908331,2.4236831763482654,2.3857800507909106,2.3296277813209114,2.274736652334947,2.2265599977757353,2.185747006120685,2.1514695391213254,2.122584980205683,2.0980157388452714,2.0768506665337205,2.0583521589210356,2.0419348880906516,2.0271391068701208,2.0136059211764095,2.0010564242917326,1.9892747347502673,1.978094434342854,1.9673878101296682,1.957057355808129,1.9470290744791974,1.9372472104374103,1.9276701116254829,1.9182669853134264,1.9090153586567735,1.8998990949815802,1.8909068477949933,1.8820308592275765,1.8732660291890402,1.8646091970190257,1.8560585896825752,1.8476134002665285,1.839273468210676,1.8310390387777773,1.8229105840647029,1.8148886716475483,1.8069738699465392,1.7991666817591832,1.7914674992727617,1.7838765753357835,1.7763940069240782,1.7690197276464072,1.761753506849299,1.7545949534410945,1.7475435229946792,1.7405985270315316,1.733759143657813,1.727024428931808,1.7203933285035766,1.7138646891931384,1.7074372702694072,1.701109754266235,1.694880757227672,1.6887488383171103,1.6827125087566734,1.6767702400863056,1.6709204717493051,1.6651616180227458,1.6594920743196317,1.6539102228950202,1.6484144379913184,1.6430030904599058,1.6376745518961984,1.6324271983252692,1.6272594134735179,1.6221695916610779,1.6171561403471337,1.6122174823590656,1.6073520578338671,1.6025583258987104,1.5978347661150683,1.593179879709376,1.5885921906110414,1.5840702463170164,1.5796126186005983,1.5752179040803154,1.570884724663656,1.5666117278788965,1.5623975871070426,1.5582410017250383,1.554140697169922,1.5500954249331225,1.5461039624929815,1.5421651131927558,1.5382777060709578,1.5344405956497578,1.5306526616870193,1.5269128088967665,1.523219966642411,1.519573088606772,1.5159711524422719,1.5124131594045582,1.5088981339723149,1.5054251234559168,1.5019931975970084,1.4986014481611545,1.4952489885253413,1.4919349532618362,1.4886584977200064
CCSM4,351,China,LOVECLIM,1.099817391818742,2.078977897679926,2.3563314141716374,2.399583821046291,2.3720326870381423,2.328152671945351,2.284418358186489,2.2446309077807225,2.208766479770281,2.1759295672707295,2.145245277889052,2.1160627671548067,2.087949964548472,2.060640317461739,2.03398042282554,2.0078899112172395,1.982333501528874,1.9573024492130335,1.9328025972675928,1.9088468643847327,1.8854506411043854,1.862629060875879,1.8403954642023592,1.8187606119701334,1.7977323615586656,1.777315622258271,1.7575124732848775,1.7383223707679165,1.7197423977848303,1.7017675292540468,1.6843908948088462,1.667604029945892,1.651397110253752,1.6357591663321798,1.6206782787283844,1.6061417532373272,1.5921362774943562,1.5786480600934305,1.565662953598224,1.55316656284239,1.5411443398830056,1.5295816669035982,1.518463928278102,1.5077765729140058,1.4975051678988685,1.4876354443833173,1.4781533365465074,1.4690450144093565,1.46029691118578,1.451895745793892,1.4438285410862797,1.4360826383015683,1.4286457081881707,1.4215057592041118,1.4146511431548985,1.4080705585930744,1.401753052269112,1.3956880188920635,1.389865199430583,1.3842746781600808,1.3789068786389156,1.3737525587764943,1.368802805137684,1.3640490266119014,1.3594829475602097,1.355096600540776,1.350882318701206,1.3468327279155565,1.3429407387343872,1.3391995382080042,1.3356025816348327,1.3321435842806038,1.3288165131079868,1.3256155785503687,1.3225352263591823,1.3195701295499147,1.3167151804674644,1.3139654829891423,1.311316344879616,1.3087632703100531,1.3063019525513981,1.3039282668491023,1.3016382634853434,1.2994281610331415,1.2972943398049182,1.2952333354972627,1.293241833032693,1.2913166605975863,1.2894547838756827,1.287653300474888,1.2859094345451503,1.284220531584666,1.2825840534307946,1.2809975734321748,1.2794587717982897,1.277965431121985,1.276515432070771,1.2751067492426096,1.2737374471812861,1.2724056765469038,1.2711096704370184
